,selection,seat,row,row_alt,column,column_alt,legroom,legroom_alt,price_total,price_total_alt,price_increase,price_increase_alt,scaled_distance,time_,scaled_age,scaled_height,gender,percentage_biz,annual_trip_freq,seat_type_preference,section_preference,page_sequence
385,0,8E,8,14,E,F,1.264945503971762,0.2811914158455142,0.04769782144635278,-0.5205417873984709,2.4478974010930834,-0.26046640597518084,-0.6016527343712577,Red-eye,1.4853069048439558,0.7395265629065436,Male,50.0,4.0,Aisle,Economy,"[""Q7"", ""Q12"", ""Q4"", ""Q16"", ""Q17"", ""Q1"", ""Q6"", ""Q11"", ""Q20"", ""Q3"", ""Q19"", ""Q10"", ""Q21"", ""Q18"", ""Q5"", ""Q13"", ""Q8"", ""Q9"", ""Q14"", ""Q15"", ""Q2""]"
386,1,5F,5,21,F,C,1.011984282500929,-0.21022604646470314,1.3356946082085142,1.0625289214477953,0.7251145626771655,-0.37049958019108226,1.3657555061349476,Daytime,1.4853069048439558,0.7395265629065436,Male,50.0,4.0,Aisle,Economy,"[""Q7"", ""Q12"", ""Q4"", ""Q16"", ""Q17"", ""Q1"", ""Q6"", ""Q11"", ""Q20"", ""Q3"", ""Q19"", ""Q10"", ""Q21"", ""Q18"", ""Q5"", ""Q13"", ""Q8"", ""Q9"", ""Q14"", ""Q15"", ""Q2""]"
387,0,21C,21,5,C,F,-0.21022604646470314,1.011984282500929,1.0625289214477953,1.3356946082085142,-0.37049958019108226,0.7251145626771655,1.3657555061349476,Daytime,1.4853069048439558,0.7395265629065436,Male,50.0,4.0,Aisle,Economy,"[""Q7"", ""Q12"", ""Q4"", ""Q16"", ""Q17"", ""Q1"", ""Q6"", ""Q11"", ""Q20"", ""Q3"", ""Q19"", ""Q10"", ""Q21"", ""Q18"", ""Q5"", ""Q13"", ""Q8"", ""Q9"", ""Q14"", ""Q15"", ""Q2""]"
388,1,12B,12,27,B,D,-0.44960145080990066,-0.9478118216829358,0.33899624800574885,0.40874350125455833,-0.4329430754893414,-0.6093467819948251,0.345617899946545,Red-eye,1.4853069048439558,0.7395265629065436,Male,50.0,4.0,Aisle,Economy,"[""Q7"", ""Q12"", ""Q4"", ""Q16"", ""Q17"", ""Q1"", ""Q6"", ""Q11"", ""Q20"", ""Q3"", ""Q19"", ""Q10"", ""Q21"", ""Q18"", ""Q5"", ""Q13"", ""Q8"", ""Q9"", ""Q14"", ""Q15"", ""Q2""]"
389,0,27D,27,12,D,B,-0.9478118216829358,-0.44960145080990066,0.40874350125455833,0.33899624800574885,-0.6093467819948251,-0.4329430754893414,0.345617899946545,Red-eye,1.4853069048439558,0.7395265629065436,Male,50.0,4.0,Aisle,Economy,"[""Q7"", ""Q12"", ""Q4"", ""Q16"", ""Q17"", ""Q1"", ""Q6"", ""Q11"", ""Q20"", ""Q3"", ""Q19"", ""Q10"", ""Q21"", ""Q18"", ""Q5"", ""Q13"", ""Q8"", ""Q9"", ""Q14"", ""Q15"", ""Q2""]"
390,1,3C,3,9,C,C,1.742777149156344,-0.21022604646470314,1.0613739586114228,0.46729144933156463,1.3657421923011905,-0.6093467819948251,0.8556867030407461,Red-eye,1.4853069048439558,0.7395265629065436,Male,50.0,4.0,Aisle,Economy,"[""Q7"", ""Q12"", ""Q4"", ""Q16"", ""Q17"", ""Q1"", ""Q6"", ""Q11"", ""Q20"", ""Q3"", ""Q19"", ""Q10"", ""Q21"", ""Q18"", ""Q5"", ""Q13"", ""Q8"", ""Q9"", ""Q14"", ""Q15"", ""Q2""]"
391,0,9C,9,3,C,C,-0.21022604646470314,1.742777149156344,0.46729144933156463,1.0613739586114228,-0.6093467819948251,1.3657421923011905,0.8556867030407461,Red-eye,1.4853069048439558,0.7395265629065436,Male,50.0,4.0,Aisle,Economy,"[""Q7"", ""Q12"", ""Q4"", ""Q16"", ""Q17"", ""Q1"", ""Q6"", ""Q11"", ""Q20"", ""Q3"", ""Q19"", ""Q10"", ""Q21"", ""Q18"", ""Q5"", ""Q13"", ""Q8"", ""Q9"", ""Q14"", ""Q15"", ""Q2""]"
392,0,25E,22,25,B,E,-0.21022604646470314,-0.44960145080990066,0.37946952721605515,0.10125168502160296,0.3460420252201463,-0.5068616481382674,0.9285536749113468,Red-eye,1.4853069048439558,0.7395265629065436,Male,50.0,4.0,Aisle,Economy,"[""Q7"", ""Q12"", ""Q4"", ""Q16"", ""Q17"", ""Q1"", ""Q6"", ""Q11"", ""Q20"", ""Q3"", ""Q19"", ""Q10"", ""Q21"", ""Q18"", ""Q5"", ""Q13"", ""Q8"", ""Q9"", ""Q14"", ""Q15"", ""Q2""]"
393,1,22B,25,22,E,B,-0.44960145080990066,-0.21022604646470314,0.10125168502160296,0.37946952721605515,-0.5068616481382674,0.3460420252201463,0.9285536749113468,Red-eye,1.4853069048439558,0.7395265629065436,Male,50.0,4.0,Aisle,Economy,"[""Q7"", ""Q12"", ""Q4"", ""Q16"", ""Q17"", ""Q1"", ""Q6"", ""Q11"", ""Q20"", ""Q3"", ""Q19"", ""Q10"", ""Q21"", ""Q18"", ""Q5"", ""Q13"", ""Q8"", ""Q9"", ""Q14"", ""Q15"", ""Q2""]"
394,0,8D,4,8,C,D,2.0025312791899945,0.2811914158455142,0.3404375618313843,0.009811468489239162,2.4478974010930834,0.42944027208146157,0.4184848718171453,Red-eye,1.4853069048439558,0.7395265629065436,Male,50.0,4.0,Aisle,Economy,"[""Q7"", ""Q12"", ""Q4"", ""Q16"", ""Q17"", ""Q1"", ""Q6"", ""Q11"", ""Q20"", ""Q3"", ""Q19"", ""Q10"", ""Q21"", ""Q18"", ""Q5"", ""Q13"", ""Q8"", ""Q9"", ""Q14"", ""Q15"", ""Q2""]"
395,1,4C,8,4,D,C,0.2811914158455142,2.0025312791899945,0.009811468489239162,0.3404375618313843,0.42944027208146157,2.4478974010930834,0.4184848718171453,Red-eye,1.4853069048439558,0.7395265629065436,Male,50.0,4.0,Aisle,Economy,"[""Q7"", ""Q12"", ""Q4"", ""Q16"", ""Q17"", ""Q1"", ""Q6"", ""Q11"", ""Q20"", ""Q3"", ""Q19"", ""Q10"", ""Q21"", ""Q18"", ""Q5"", ""Q13"", ""Q8"", ""Q9"", ""Q14"", ""Q15"", ""Q2""]"
396,1,3F,3,1,F,A,2.473570015811759,2.7401170544082274,0.51273265941724,0.7405152070242607,-0.6546987934361194,-0.32273013983033366,1.4386224780055477,Daytime,1.4853069048439558,0.7395265629065436,Male,50.0,4.0,Aisle,Economy,"[""Q7"", ""Q12"", ""Q4"", ""Q16"", ""Q17"", ""Q1"", ""Q6"", ""Q11"", ""Q20"", ""Q3"", ""Q19"", ""Q10"", ""Q21"", ""Q18"", ""Q5"", ""Q13"", ""Q8"", ""Q9"", ""Q14"", ""Q15"", ""Q2""]"
397,0,1A,1,3,A,F,2.7401170544082274,2.473570015811759,0.7405152070242607,0.51273265941724,-0.32273013983033366,-0.6546987934361194,1.4386224780055477,Daytime,1.4853069048439558,0.7395265629065436,Male,50.0,4.0,Aisle,Economy,"[""Q7"", ""Q12"", ""Q4"", ""Q16"", ""Q17"", ""Q1"", ""Q6"", ""Q11"", ""Q20"", ""Q3"", ""Q19"", ""Q10"", ""Q21"", ""Q18"", ""Q5"", ""Q13"", ""Q8"", ""Q9"", ""Q14"", ""Q15"", ""Q2""]"
398,0,6B,9,6,C,B,-0.21022604646470314,1.011984282500929,-0.6060875987468842,-0.17306896457548843,-0.6093467819948251,0.7497540868934741,-0.8931206218536584,Daytime,1.4853069048439558,0.7395265629065436,Male,50.0,4.0,Aisle,Economy,"[""Q7"", ""Q12"", ""Q4"", ""Q16"", ""Q17"", ""Q1"", ""Q6"", ""Q11"", ""Q20"", ""Q3"", ""Q19"", ""Q10"", ""Q21"", ""Q18"", ""Q5"", ""Q13"", ""Q8"", ""Q9"", ""Q14"", ""Q15"", ""Q2""]"
399,1,9C,6,9,B,C,1.011984282500929,-0.21022604646470314,-0.17306896457548843,-0.6060875987468842,0.7497540868934741,-0.6093467819948251,-0.8931206218536584,Daytime,1.4853069048439558,0.7395265629065436,Male,50.0,4.0,Aisle,Economy,"[""Q7"", ""Q12"", ""Q4"", ""Q16"", ""Q17"", ""Q1"", ""Q6"", ""Q11"", ""Q20"", ""Q3"", ""Q19"", ""Q10"", ""Q21"", ""Q18"", ""Q5"", ""Q13"", ""Q8"", ""Q9"", ""Q14"", ""Q15"", ""Q2""]"
400,0,25A,21,25,F,A,-0.9478118216829358,-0.44960145080990066,0.8576111031782733,0.6590370058690221,-0.6093467819948251,-0.7039778418687367,0.9285536749113468,Red-eye,1.4853069048439558,0.7395265629065436,Male,50.0,4.0,Aisle,Economy,"[""Q7"", ""Q12"", ""Q4"", ""Q16"", ""Q17"", ""Q1"", ""Q6"", ""Q11"", ""Q20"", ""Q3"", ""Q19"", ""Q10"", ""Q21"", ""Q18"", ""Q5"", ""Q13"", ""Q8"", ""Q9"", ""Q14"", ""Q15"", ""Q2""]"
401,1,21F,25,21,A,F,-0.44960145080990066,-0.9478118216829358,0.6590370058690221,0.8576111031782733,-0.7039778418687367,-0.6093467819948251,0.9285536749113468,Red-eye,1.4853069048439558,0.7395265629065436,Male,50.0,4.0,Aisle,Economy,"[""Q7"", ""Q12"", ""Q4"", ""Q16"", ""Q17"", ""Q1"", ""Q6"", ""Q11"", ""Q20"", ""Q3"", ""Q19"", ""Q10"", ""Q21"", ""Q18"", ""Q5"", ""Q13"", ""Q8"", ""Q9"", ""Q14"", ""Q15"", ""Q2""]"
402,1,11E,11,10,E,B,-0.44960145080990066,-0.21022604646470314,-0.7034222204631985,-0.5768136247083812,-0.605419745003502,-0.32273013983033366,-0.9659875937242585,Daytime,1.4853069048439558,0.7395265629065436,Male,50.0,4.0,Aisle,Economy,"[""Q7"", ""Q12"", ""Q4"", ""Q16"", ""Q17"", ""Q1"", ""Q6"", ""Q11"", ""Q20"", ""Q3"", ""Q19"", ""Q10"", ""Q21"", ""Q18"", ""Q5"", ""Q13"", ""Q8"", ""Q9"", ""Q14"", ""Q15"", ""Q2""]"
403,0,10B,10,11,B,E,-0.21022604646470314,-0.44960145080990066,-0.5768136247083812,-0.7034222204631985,-0.32273013983033366,-0.605419745003502,-0.9659875937242585,Daytime,1.4853069048439558,0.7395265629065436,Male,50.0,4.0,Aisle,Economy,"[""Q7"", ""Q12"", ""Q4"", ""Q16"", ""Q17"", ""Q1"", ""Q6"", ""Q11"", ""Q20"", ""Q3"", ""Q19"", ""Q10"", ""Q21"", ""Q18"", ""Q5"", ""Q13"", ""Q8"", ""Q9"", ""Q14"", ""Q15"", ""Q2""]"
404,0,3F,23,3,F,F,-0.21022604646470314,1.742777149156344,-1.4647908372096434,-0.045052661430179115,-0.4660384609125794,3.3369041296058826,-1.54892336868906,Red-eye,1.4853069048439558,0.7395265629065436,Male,50.0,4.0,Aisle,Economy,"[""Q7"", ""Q12"", ""Q4"", ""Q16"", ""Q17"", ""Q1"", ""Q6"", ""Q11"", ""Q20"", ""Q3"", ""Q19"", ""Q10"", ""Q21"", ""Q18"", ""Q5"", ""Q13"", ""Q8"", ""Q9"", ""Q14"", ""Q15"", ""Q2""]"
405,1,23F,3,23,F,F,1.742777149156344,-0.21022604646470314,-0.045052661430179115,-1.4647908372096434,3.3369041296058826,-0.4660384609125794,-1.54892336868906,Red-eye,1.4853069048439558,0.7395265629065436,Male,50.0,4.0,Aisle,Economy,"[""Q7"", ""Q12"", ""Q4"", ""Q16"", ""Q17"", ""Q1"", ""Q6"", ""Q11"", ""Q20"", ""Q3"", ""Q19"", ""Q10"", ""Q21"", ""Q18"", ""Q5"", ""Q13"", ""Q8"", ""Q9"", ""Q14"", ""Q15"", ""Q2""]"
406,0,16A,15,16,A,A,0.5273597287535294,-0.44960145080990066,-0.03036610932298895,-0.21878907284167032,-0.37049958019108226,-0.7039778418687367,0.1998839562053445,Red-eye,1.4853069048439558,0.7395265629065436,Male,50.0,4.0,Aisle,Economy,"[""Q7"", ""Q12"", ""Q4"", ""Q16"", ""Q17"", ""Q1"", ""Q6"", ""Q11"", ""Q20"", ""Q3"", ""Q19"", ""Q10"", ""Q21"", ""Q18"", ""Q5"", ""Q13"", ""Q8"", ""Q9"", ""Q14"", ""Q15"", ""Q2""]"
407,1,15A,16,15,A,A,-0.44960145080990066,0.5273597287535294,-0.21878907284167032,-0.03036610932298895,-0.7039778418687367,-0.37049958019108226,0.1998839562053445,Red-eye,1.4853069048439558,0.7395265629065436,Male,50.0,4.0,Aisle,Economy,"[""Q7"", ""Q12"", ""Q4"", ""Q16"", ""Q17"", ""Q1"", ""Q6"", ""Q11"", ""Q20"", ""Q3"", ""Q19"", ""Q10"", ""Q21"", ""Q18"", ""Q5"", ""Q13"", ""Q8"", ""Q9"", ""Q14"", ""Q15"", ""Q2""]"
408,0,8D,9,8,F,D,-0.21022604646470314,1.011984282500929,1.0137389647169568,1.3356946082085142,-0.6093467819948251,0.7251145626771655,0.8556867030407461,Daytime,1.4853069048439558,0.7395265629065436,Male,50.0,4.0,Aisle,Economy,"[""Q7"", ""Q12"", ""Q4"", ""Q16"", ""Q17"", ""Q1"", ""Q6"", ""Q11"", ""Q20"", ""Q3"", ""Q19"", ""Q10"", ""Q21"", ""Q18"", ""Q5"", ""Q13"", ""Q8"", ""Q9"", ""Q14"", ""Q15"", ""Q2""]"
409,1,9F,8,9,D,F,1.011984282500929,-0.21022604646470314,1.3356946082085142,1.0137389647169568,0.7251145626771655,-0.6093467819948251,0.8556867030407461,Daytime,1.4853069048439558,0.7395265629065436,Male,50.0,4.0,Aisle,Economy,"[""Q7"", ""Q12"", ""Q4"", ""Q16"", ""Q17"", ""Q1"", ""Q6"", ""Q11"", ""Q20"", ""Q3"", ""Q19"", ""Q10"", ""Q21"", ""Q18"", ""Q5"", ""Q13"", ""Q8"", ""Q9"", ""Q14"", ""Q15"", ""Q2""]"
410,1,26F,26,9,F,A,-1.1803943174653155,-0.21022604646470314,1.04308591530495,1.1210768695248017,-0.23582688175887218,-0.4182690205518308,1.4386224780055477,Red-eye,1.4853069048439558,0.7395265629065436,Male,50.0,4.0,Aisle,Economy,"[""Q7"", ""Q12"", ""Q4"", ""Q16"", ""Q17"", ""Q1"", ""Q6"", ""Q11"", ""Q20"", ""Q3"", ""Q19"", ""Q10"", ""Q21"", ""Q18"", ""Q5"", ""Q13"", ""Q8"", ""Q9"", ""Q14"", ""Q15"", ""Q2""]"
411,0,9A,9,26,A,F,-0.21022604646470314,-1.1803943174653155,1.1210768695248017,1.04308591530495,-0.4182690205518308,-0.23582688175887218,1.4386224780055477,Red-eye,1.4853069048439558,0.7395265629065436,Male,50.0,4.0,Aisle,Economy,"[""Q7"", ""Q12"", ""Q4"", ""Q16"", ""Q17"", ""Q1"", ""Q6"", ""Q11"", ""Q20"", ""Q3"", ""Q19"", ""Q10"", ""Q21"", ""Q18"", ""Q5"", ""Q13"", ""Q8"", ""Q9"", ""Q14"", ""Q15"", ""Q2""]"
412,0,13D,17,13,C,D,-0.21022604646470314,-0.44960145080990066,-0.3816537977850268,-0.5022537440919981,-0.5615773416340765,-0.679338317652428,-0.16445090314765648,Daytime,1.4853069048439558,0.7395265629065436,Male,50.0,4.0,Aisle,Economy,"[""Q7"", ""Q12"", ""Q4"", ""Q16"", ""Q17"", ""Q1"", ""Q6"", ""Q11"", ""Q20"", ""Q3"", ""Q19"", ""Q10"", ""Q21"", ""Q18"", ""Q5"", ""Q13"", ""Q8"", ""Q9"", ""Q14"", ""Q15"", ""Q2""]"
413,1,17C,13,17,D,C,-0.44960145080990066,-0.21022604646470314,-0.5022537440919981,-0.3816537977850268,-0.679338317652428,-0.5615773416340765,-0.16445090314765648,Daytime,1.4853069048439558,0.7395265629065436,Male,50.0,4.0,Aisle,Economy,"[""Q7"", ""Q12"", ""Q4"", ""Q16"", ""Q17"", ""Q1"", ""Q6"", ""Q11"", ""Q20"", ""Q3"", ""Q19"", ""Q10"", ""Q21"", ""Q18"", ""Q5"", ""Q13"", ""Q8"", ""Q9"", ""Q14"", ""Q15"", ""Q2""]"
414,1,8A,8,6,A,E,0.2811914158455142,1.264945503971762,-0.1456368996157793,0.028181838754017353,-0.21118735754256351,0.489350346302392,-0.5287857625006575,Daytime,1.4853069048439558,0.7395265629065436,Male,50.0,4.0,Aisle,Economy,"[""Q7"", ""Q12"", ""Q4"", ""Q16"", ""Q17"", ""Q1"", ""Q6"", ""Q11"", ""Q20"", ""Q3"", ""Q19"", ""Q10"", ""Q21"", ""Q18"", ""Q5"", ""Q13"", ""Q8"", ""Q9"", ""Q14"", ""Q15"", ""Q2""]"
415,0,6E,6,8,E,A,1.264945503971762,0.2811914158455142,0.028181838754017353,-0.1456368996157793,0.489350346302392,-0.21118735754256351,-0.5287857625006575,Daytime,1.4853069048439558,0.7395265629065436,Male,50.0,4.0,Aisle,Economy,"[""Q7"", ""Q12"", ""Q4"", ""Q16"", ""Q17"", ""Q1"", ""Q6"", ""Q11"", ""Q20"", ""Q3"", ""Q19"", ""Q10"", ""Q21"", ""Q18"", ""Q5"", ""Q13"", ""Q8"", ""Q9"", ""Q14"", ""Q15"", ""Q2""]"
416,1,11A,11,16,A,F,-0.44960145080990066,-0.9478118216829358,0.4761565728042945,0.6136613195240804,-0.5807802207871934,-0.6093467819948251,0.12701698433474423,Daytime,1.4853069048439558,0.7395265629065436,Male,50.0,4.0,Aisle,Economy,"[""Q7"", ""Q12"", ""Q4"", ""Q16"", ""Q17"", ""Q1"", ""Q6"", ""Q11"", ""Q20"", ""Q3"", ""Q19"", ""Q10"", ""Q21"", ""Q18"", ""Q5"", ""Q13"", ""Q8"", ""Q9"", ""Q14"", ""Q15"", ""Q2""]"
417,0,16F,16,11,F,A,-0.9478118216829358,-0.44960145080990066,0.6136613195240804,0.4761565728042945,-0.6093467819948251,-0.5807802207871934,0.12701698433474423,Daytime,1.4853069048439558,0.7395265629065436,Male,50.0,4.0,Aisle,Economy,"[""Q7"", ""Q12"", ""Q4"", ""Q16"", ""Q17"", ""Q1"", ""Q6"", ""Q11"", ""Q20"", ""Q3"", ""Q19"", ""Q10"", ""Q21"", ""Q18"", ""Q5"", ""Q13"", ""Q8"", ""Q9"", ""Q14"", ""Q15"", ""Q2""]"
418,1,10A,10,23,A,B,-0.44960145080990066,-0.21022604646470314,-0.9868868917135262,-0.9378593045165866,-0.21118735754256351,0.15496426377715203,-1.1117215374654588,Red-eye,1.4853069048439558,0.7395265629065436,Male,50.0,4.0,Aisle,Economy,"[""Q7"", ""Q12"", ""Q4"", ""Q16"", ""Q17"", ""Q1"", ""Q6"", ""Q11"", ""Q20"", ""Q3"", ""Q19"", ""Q10"", ""Q21"", ""Q18"", ""Q5"", ""Q13"", ""Q8"", ""Q9"", ""Q14"", ""Q15"", ""Q2""]"
419,0,23B,23,10,B,A,-0.21022604646470314,-0.44960145080990066,-0.9378593045165866,-0.9868868917135262,0.15496426377715203,-0.21118735754256351,-1.1117215374654588,Red-eye,1.4853069048439558,0.7395265629065436,Male,50.0,4.0,Aisle,Economy,"[""Q7"", ""Q12"", ""Q4"", ""Q16"", ""Q17"", ""Q1"", ""Q6"", ""Q11"", ""Q20"", ""Q3"", ""Q19"", ""Q10"", ""Q21"", ""Q18"", ""Q5"", ""Q13"", ""Q8"", ""Q9"", ""Q14"", ""Q15"", ""Q2""]"
420,0,13E,27,13,E,E,-0.21022604646470314,-1.1803943174653155,-0.8695533650934126,-0.8405825452617441,-0.6093467819948251,-0.3836640270567241,-0.7473866781124578,Red-eye,-0.762740460087487,0.029373718620120573,Male,25.0,20.0,Window,Economy,"[""Q2"", ""Q20"", ""Q6"", ""Q12"", ""Q21"", ""Q1"", ""Q15"", ""Q9"", ""Q10"", ""Q7"", ""Q11"", ""Q19"", ""Q14"", ""Q18"", ""Q16"", ""Q5"", ""Q8"", ""Q3"", ""Q13"", ""Q17"", ""Q4""]"
421,1,27E,13,27,E,E,-1.1803943174653155,-0.21022604646470314,-0.8405825452617441,-0.8695533650934126,-0.3836640270567241,-0.6093467819948251,-0.7473866781124578,Red-eye,-0.762740460087487,0.029373718620120573,Male,25.0,20.0,Window,Economy,"[""Q2"", ""Q20"", ""Q6"", ""Q12"", ""Q21"", ""Q1"", ""Q15"", ""Q9"", ""Q10"", ""Q7"", ""Q11"", ""Q19"", ""Q14"", ""Q18"", ""Q16"", ""Q5"", ""Q8"", ""Q3"", ""Q13"", ""Q17"", ""Q4""]"
422,0,10E,10,10,F,E,-0.9478118216829358,-1.1803943174653155,-0.18649397086167244,-0.355949397640216,-0.37049958019108226,-0.679338317652428,0.4913518436877452,Daytime,-0.762740460087487,0.029373718620120573,Male,25.0,20.0,Window,Economy,"[""Q2"", ""Q20"", ""Q6"", ""Q12"", ""Q21"", ""Q1"", ""Q15"", ""Q9"", ""Q10"", ""Q7"", ""Q11"", ""Q19"", ""Q14"", ""Q18"", ""Q16"", ""Q5"", ""Q8"", ""Q3"", ""Q13"", ""Q17"", ""Q4""]"
423,1,10F,10,10,E,F,-1.1803943174653155,-0.9478118216829358,-0.355949397640216,-0.18649397086167244,-0.679338317652428,-0.37049958019108226,0.4913518436877452,Daytime,-0.762740460087487,0.029373718620120573,Male,25.0,20.0,Window,Economy,"[""Q2"", ""Q20"", ""Q6"", ""Q12"", ""Q21"", ""Q1"", ""Q15"", ""Q9"", ""Q10"", ""Q7"", ""Q11"", ""Q19"", ""Q14"", ""Q18"", ""Q16"", ""Q5"", ""Q8"", ""Q3"", ""Q13"", ""Q17"", ""Q4""]"
424,1,13A,13,13,A,C,-1.1803943174653155,-0.9478118216829358,0.38471635627193074,0.6819672589472544,-0.679338317652428,0.01165594269490632,0.7099527592995456,Daytime,-0.762740460087487,0.029373718620120573,Male,25.0,20.0,Window,Economy,"[""Q2"", ""Q20"", ""Q6"", ""Q12"", ""Q21"", ""Q1"", ""Q15"", ""Q9"", ""Q10"", ""Q7"", ""Q11"", ""Q19"", ""Q14"", ""Q18"", ""Q16"", ""Q5"", ""Q8"", ""Q3"", ""Q13"", ""Q17"", ""Q4""]"
425,0,13C,13,13,C,A,-0.9478118216829358,-1.1803943174653155,0.6819672589472544,0.38471635627193074,0.01165594269490632,-0.679338317652428,0.7099527592995456,Daytime,-0.762740460087487,0.029373718620120573,Male,25.0,20.0,Window,Economy,"[""Q2"", ""Q20"", ""Q6"", ""Q12"", ""Q21"", ""Q1"", ""Q15"", ""Q9"", ""Q10"", ""Q7"", ""Q11"", ""Q19"", ""Q14"", ""Q18"", ""Q16"", ""Q5"", ""Q8"", ""Q3"", ""Q13"", ""Q17"", ""Q4""]"
426,1,14F,14,8,F,E,0.2811914158455142,0.5273597287535294,0.7596212440546223,1.345510670486659,-0.3343849786241068,1.9702029974855977,1.0014206467819466,Red-eye,-0.762740460087487,0.029373718620120573,Male,25.0,20.0,Window,Economy,"[""Q2"", ""Q20"", ""Q6"", ""Q12"", ""Q21"", ""Q1"", ""Q15"", ""Q9"", ""Q10"", ""Q7"", ""Q11"", ""Q19"", ""Q14"", ""Q18"", ""Q16"", ""Q5"", ""Q8"", ""Q3"", ""Q13"", ""Q17"", ""Q4""]"
427,0,8E,8,14,E,F,0.5273597287535294,0.2811914158455142,1.345510670486659,0.7596212440546223,1.9702029974855977,-0.3343849786241068,1.0014206467819466,Red-eye,-0.762740460087487,0.029373718620120573,Male,25.0,20.0,Window,Economy,"[""Q2"", ""Q20"", ""Q6"", ""Q12"", ""Q21"", ""Q1"", ""Q15"", ""Q9"", ""Q10"", ""Q7"", ""Q11"", ""Q19"", ""Q14"", ""Q18"", ""Q16"", ""Q5"", ""Q8"", ""Q3"", ""Q13"", ""Q17"", ""Q4""]"
428,1,5F,5,21,F,C,1.011984282500929,-0.21022604646470314,0.9150696121596408,0.5258393974085709,0.8483121837587088,-0.5615773416340765,1.2200215623937471,Daytime,-0.762740460087487,0.029373718620120573,Male,25.0,20.0,Window,Economy,"[""Q2"", ""Q20"", ""Q6"", ""Q12"", ""Q21"", ""Q1"", ""Q15"", ""Q9"", ""Q10"", ""Q7"", ""Q11"", ""Q19"", ""Q14"", ""Q18"", ""Q16"", ""Q5"", ""Q8"", ""Q3"", ""Q13"", ""Q17"", ""Q4""]"
429,0,21C,21,5,C,F,-0.21022604646470314,1.011984282500929,0.5258393974085709,0.9150696121596408,-0.5615773416340765,0.8483121837587088,1.2200215623937471,Daytime,-0.762740460087487,0.029373718620120573,Male,25.0,20.0,Window,Economy,"[""Q2"", ""Q20"", ""Q6"", ""Q12"", ""Q21"", ""Q1"", ""Q15"", ""Q9"", ""Q10"", ""Q7"", ""Q11"", ""Q19"", ""Q14"", ""Q18"", ""Q16"", ""Q5"", ""Q8"", ""Q3"", ""Q13"", ""Q17"", ""Q4""]"
430,1,12B,12,27,B,D,-0.44960145080990066,-0.21022604646470314,-0.6485580905437802,-0.5768136247083812,-0.5315011723545761,-0.4660384609125794,-0.8931206218536584,Daytime,-0.762740460087487,0.029373718620120573,Male,25.0,20.0,Window,Economy,"[""Q2"", ""Q20"", ""Q6"", ""Q12"", ""Q21"", ""Q1"", ""Q15"", ""Q9"", ""Q10"", ""Q7"", ""Q11"", ""Q19"", ""Q14"", ""Q18"", ""Q16"", ""Q5"", ""Q8"", ""Q3"", ""Q13"", ""Q17"", ""Q4""]"
431,0,27D,27,12,D,B,-0.21022604646470314,-0.44960145080990066,-0.5768136247083812,-0.6485580905437802,-0.4660384609125794,-0.5315011723545761,-0.8931206218536584,Daytime,-0.762740460087487,0.029373718620120573,Male,25.0,20.0,Window,Economy,"[""Q2"", ""Q20"", ""Q6"", ""Q12"", ""Q21"", ""Q1"", ""Q15"", ""Q9"", ""Q10"", ""Q7"", ""Q11"", ""Q19"", ""Q14"", ""Q18"", ""Q16"", ""Q5"", ""Q8"", ""Q3"", ""Q13"", ""Q17"", ""Q4""]"
432,0,3C,9,3,C,C,-0.9478118216829358,1.011984282500929,0.20382568298503626,1.1436701534905502,-0.6093467819948251,2.2527650640883023,-0.2373178750182567,Red-eye,-0.762740460087487,0.029373718620120573,Male,25.0,20.0,Window,Economy,"[""Q2"", ""Q20"", ""Q6"", ""Q12"", ""Q21"", ""Q1"", ""Q15"", ""Q9"", ""Q10"", ""Q7"", ""Q11"", ""Q19"", ""Q14"", ""Q18"", ""Q16"", ""Q5"", ""Q8"", ""Q3"", ""Q13"", ""Q17"", ""Q4""]"
433,1,9C,3,9,C,C,1.011984282500929,-0.9478118216829358,1.1436701534905502,0.20382568298503626,2.2527650640883023,-0.6093467819948251,-0.2373178750182567,Red-eye,-0.762740460087487,0.029373718620120573,Male,25.0,20.0,Window,Economy,"[""Q2"", ""Q20"", ""Q6"", ""Q12"", ""Q21"", ""Q1"", ""Q15"", ""Q9"", ""Q10"", ""Q7"", ""Q11"", ""Q19"", ""Q14"", ""Q18"", ""Q16"", ""Q5"", ""Q8"", ""Q3"", ""Q13"", ""Q17"", ""Q4""]"
434,0,25E,22,25,B,E,-0.9478118216829358,-0.44960145080990066,1.1015608868324662,0.8419174389337497,-0.37049958019108226,-0.7039778418687367,1.7300903654879485,Red-eye,-0.762740460087487,0.029373718620120573,Male,25.0,20.0,Window,Economy,"[""Q2"", ""Q20"", ""Q6"", ""Q12"", ""Q21"", ""Q1"", ""Q15"", ""Q9"", ""Q10"", ""Q7"", ""Q11"", ""Q19"", ""Q14"", ""Q18"", ""Q16"", ""Q5"", ""Q8"", ""Q3"", ""Q13"", ""Q17"", ""Q4""]"
